ReviewID,CustomerID,ProductID,Rating,ReviewText,ReviewDate
1366,4847,145,3,Fast delivery,2024-02-19
1367,2894,194,5,Average quality,2025-03-08
1368,4387,93,5,Average quality,2023-06-28
1369,1754,67,2,Not satisfied,2023-12-24
1370,3517,496,1,Very good,2024-04-20
1371,1743,471,2,Excellent product,2023-07-10
1372,1589,292,5,Excellent product,2025-06-02
1373,3889,445,1,Amazing experience,2023-05-21
1374,1804,359,4,Average quality,2025-05-29
1375,4837,243,5,Worth buying,2024-01-20
1376,4776,73,1,Fast delivery,2023-12-28
1377,835,269,5,Worth buying,2024-03-04
1378,3112,43,4,Worth buying,2023-10-27
1379,550,179,2,Fast delivery,2025-06-01
1380,939,487,1,Worth buying,2024-12-24
1381,3308,19,4,Worth buying,2023-10-16
1382,3232,10,5,Amazing experience,2025-03-13
1383,2466,88,5,Average quality,2024-03-31
1384,4627,301,4,Good value,2023-06-12
1385,327,203,1,Average quality,2024-08-29
1386,3436,439,2,Excellent product,2025-06-02
1387,3439,341,4,Quality could improve,2023-07-16
1388,2266,115,2,Excellent product,2023-05-18
1389,2170,19,2,Worth buying,2024-05-01
1390,2171,495,3,Quality could improve,2024-07-19
1391,2483,450,1,Excellent product,2023-12-07
1392,3612,374,5,Highly recommended,2024-08-13
1393,2359,241,5,Average quality,2025-03-09
1394,1836,186,1,Good value,2024-10-23
1395,2882,99,2,Very good,2025-03-23
1396,3583,492,5,Worth buying,2023-04-08
1397,2767,275,1,Excellent product,2023-05-12
1398,2312,226,5,Excellent product,2025-01-11
1399,448,65,3,Not satisfied,2025-05-04
1400,3247,347,2,Fast delivery,2025-03-26
1401,924,237,4,Highly recommended,2025-02-12
1402,1265,354,3,Good value,2025-04-18
1403,4827,259,2,Good value,2023-08-11
1404,3182,200,1,Not satisfied,2023-06-18
1405,397,46,4,Very good,2025-05-07
1406,4657,242,2,Very good,2024-08-10
1407,1461,365,2,Amazing experience,2023-02-09
1408,2177,252,3,Not satisfied,2024-09-18
1409,2663,458,2,Not satisfied,2025-03-27
1410,4059,433,2,Quality could improve,2024-12-12
1411,3341,20,5,Worth buying,2024-01-22
1412,2297,94,3,Very good,2024-03-10
1413,90,147,5,Fast delivery,2023-04-05
1414,488,89,4,Amazing experience,2023-03-09
1415,2360,274,3,Highly recommended,2023-06-30
1416,2753,251,1,Amazing experience,2025-06-01
1417,1227,174,2,Worth buying,2024-02-25
1418,2838,169,2,Average quality,2023-07-22
1419,527,191,3,Worth buying,2023-10-11
1420,1382,413,5,Worth buying,2023-12-08
1421,4494,461,3,Amazing experience,2024-06-15
1422,278,42,4,Excellent product,2025-01-15
1423,1706,462,4,Very good,2024-11-27
1424,1559,103,2,Highly recommended,2024-07-01
1425,1911,499,1,Good value,2024-01-06
1426,2865,44,2,Good value,2025-01-11
1427,1087,428,5,Highly recommended,2025-05-26
1428,2471,278,5,Amazing experience,2023-05-28
1429,2461,243,1,Fast delivery,2023-10-22
1430,3364,476,3,Average quality,2025-01-11
1431,2274,451,1,Highly recommended,2024-09-28
1432,1707,120,1,Quality could improve,2024-08-05
1433,441,58,1,Average quality,2023-03-13
1434,4342,175,1,Highly recommended,2023-11-28
1435,4664,294,1,Very good,2024-05-09
1436,4236,489,3,Average quality,2023-06-15
1437,732,167,3,Excellent product,2024-12-22
1438,2818,305,3,Amazing experience,2023-09-23
1439,1408,144,4,Fast delivery,2024-09-25
1440,3204,355,3,Excellent product,2023-10-23
1441,285,486,2,Good value,2025-02-13
1442,4962,398,4,Very good,2024-07-01
1443,526,49,1,Highly recommended,2024-07-19
1444,4608,68,5,Fast delivery,2023-04-24
1445,4234,331,2,Worth buying,2025-01-06
1446,2260,341,2,Very good,2023-11-01
1447,3626,182,3,Quality could improve,2025-01-21
1448,1787,426,1,Average quality,2023-02-28
1449,3564,200,5,Worth buying,2023-10-23
1450,1264,211,1,Excellent product,2025-02-08
1451,3089,411,5,Good value,2024-05-25
1452,1636,396,4,Very good,2023-04-03
1453,3106,493,3,Good value,2023-05-15
1454,2982,21,4,Fast delivery,2024-01-27
1455,89,175,4,Worth buying,2023-12-25
1456,2606,181,1,Good value,2025-05-10
1457,4115,459,5,Worth buying,2023-04-09
1458,4717,409,4,Fast delivery,2024-12-17
1459,798,141,3,Worth buying,2023-06-07
1460,4837,241,4,Not satisfied,2023-07-27
1461,4271,437,5,Highly recommended,2024-09-09
1462,2948,44,3,Amazing experience,2024-02-18
1463,3238,62,4,Very good,2023-05-18
1464,2204,407,3,Fast delivery,2024-02-17
1465,4394,89,1,Very good,2023-12-12
1466,3624,321,5,Average quality,2024-10-01
1467,563,262,3,Quality could improve,2024-07-13
1468,815,29,5,Good value,2024-09-21
1469,470,108,4,Average quality,2025-01-19
1470,4998,231,5,Very good,2025-06-03
1471,700,436,2,Not satisfied,2024-09-05
1472,2448,5,3,Average quality,2023-06-21
1473,2991,211,5,Not satisfied,2024-10-25
1474,4583,253,5,Average quality,2024-03-19
1475,4204,209,2,Good value,2024-08-17
1476,1418,144,2,Highly recommended,2025-03-08
1477,4932,114,5,Average quality,2024-11-21
1478,3690,483,2,Excellent product,2023-01-16
1479,233,298,4,Not satisfied,2023-05-23
1480,1270,419,3,Excellent product,2024-10-21
1481,264,216,2,Amazing experience,2023-12-27
1482,177,411,2,Very good,2024-09-27
1483,3162,181,2,Worth buying,2024-04-13
1484,4108,379,3,Very good,2024-11-17
1485,2543,380,2,Highly recommended,2024-06-13
1486,35,31,4,Fast delivery,2025-02-19
1487,2792,108,4,Not satisfied,2023-05-18
1488,4304,448,1,Good value,2025-02-24
1489,4786,354,2,Highly recommended,2024-08-09
1490,3490,9,5,Fast delivery,2024-03-11
1491,4098,158,4,Excellent product,2023-11-09
1492,3030,386,1,Average quality,2023-04-29
1493,4562,418,5,Excellent product,2025-01-16
1494,1147,465,3,Amazing experience,2025-05-30
1495,1167,178,2,Not satisfied,2024-07-05
1496,4246,282,5,Amazing experience,2023-05-23
1497,4212,448,3,Highly recommended,2024-12-07
1498,3262,63,1,Not satisfied,2023-11-27
1499,160,219,4,Worth buying,2023-04-09
1500,2920,325,3,Very good,2024-12-12
1501,2989,449,3,Excellent product,2023-01-23
1502,810,200,4,Worth buying,2024-10-03
1503,4580,101,1,Worth buying,2023-04-08
1504,2427,306,5,Highly recommended,2024-11-19
1505,4614,88,3,Average quality,2024-05-10
1506,3737,247,1,Very good,2025-04-13
1507,3478,47,4,Worth buying,2024-01-18
1508,964,82,1,Highly recommended,2024-03-11
1509,2937,202,3,Average quality,2025-04-24
1510,4323,203,3,Very good,2023-07-30
1511,1334,429,3,Average quality,2024-03-28
1512,4331,117,4,Fast delivery,2024-11-02
1513,2717,178,2,Fast delivery,2024-11-04
1514,3737,59,4,Fast delivery,2024-08-28
1515,2152,109,2,Quality could improve,2023-08-07
1516,4324,488,1,Not satisfied,2025-05-20
1517,4427,496,4,Very good,2025-04-06
1518,3113,491,5,Very good,2023-06-25
1519,3967,301,5,Very good,2025-01-20
1520,3041,332,5,Worth buying,2025-05-22
1521,4598,300,4,Fast delivery,2024-06-15
1522,319,479,4,Good value,2023-11-18
1523,2317,254,3,Average quality,2024-09-24
1524,3442,82,4,Very good,2024-04-28
1525,2561,257,4,Good value,2025-05-06
1526,4969,200,5,Highly recommended,2023-12-28
1527,4267,436,2,Highly recommended,2024-02-28
1528,4313,374,4,Excellent product,2024-03-01
1529,2679,36,2,Good value,2025-04-03
1530,4683,276,2,Good value,2024-04-03
1531,906,258,5,Worth buying,2023-04-26
1532,2575,172,4,Highly recommended,2023-05-08
1533,79,316,4,Highly recommended,2023-09-08
1534,940,387,5,Average quality,2023-03-08
1535,292,404,5,Not satisfied,2023-08-03
1536,3157,298,2,Amazing experience,2025-04-19
1537,1955,287,3,Excellent product,2024-07-27
1538,3761,248,1,Average quality,2023-05-09
1539,2835,180,1,Excellent product,2023-11-22
1540,495,41,3,Excellent product,2024-05-07
1541,1999,131,1,Not satisfied,2025-05-24
1542,1786,14,2,Worth buying,2024-11-27
1543,616,434,4,Worth buying,2024-05-10
1544,1871,488,4,Fast delivery,2024-03-27
1545,3745,149,3,Average quality,2023-07-30
1546,3185,133,3,Worth buying,2023-08-29
1547,1793,19,1,Average quality,2024-03-31
1548,2909,245,4,Excellent product,2025-03-22
1549,4780,164,3,Worth buying,2025-04-20
1550,768,438,2,Worth buying,2023-06-13
1551,2059,356,3,Worth buying,2024-08-21
1552,2449,274,1,Good value,2024-10-25
1553,4452,356,1,Average quality,2024-05-20
1554,2251,337,3,Worth buying,2023-11-30
1555,3104,226,1,Average quality,2023-08-03
1556,1427,2,1,Very good,2023-03-07
1557,2063,142,4,Average quality,2024-11-24
1558,3680,208,1,Amazing experience,2023-02-12
1559,3670,244,2,Excellent product,2024-04-23
1560,4742,384,1,Quality could improve,2024-09-28
1561,2948,85,1,Amazing experience,2024-10-15
1562,144,415,1,Worth buying,2024-06-14
1563,3397,402,5,Not satisfied,2024-06-25
1564,728,175,3,Amazing experience,2024-01-23
1565,3521,10,1,Not satisfied,2023-05-02
1566,1260,276,2,Worth buying,2024-02-21
1567,4887,326,5,Very good,2023-02-12
1568,4396,121,1,Not satisfied,2024-01-15
1569,2509,51,2,Average quality,2024-08-31
1570,1714,218,5,Worth buying,2024-09-22
1571,173,164,1,Excellent product,2024-01-12
1572,4248,17,2,Amazing experience,2024-02-15
1573,1077,214,4,Not satisfied,2025-05-23
1574,3732,164,1,Not satisfied,2025-02-12
1575,2087,142,1,Amazing experience,2024-09-20
1576,2762,249,5,Excellent product,2023-03-04
1577,2686,125,3,Amazing experience,2025-06-01
1578,654,431,2,Good value,2024-05-05
1579,2758,478,5,Excellent product,2023-01-26
1580,3923,491,2,Very good,2023-07-16
1581,3454,163,4,Average quality,2024-01-02
1582,3796,420,5,Quality could improve,2025-03-04
1583,4422,428,3,Amazing experience,2024-07-01
1584,1879,328,1,Not satisfied,2023-05-28
1585,704,38,3,Highly recommended,2025-04-26
1586,911,44,5,Not satisfied,2025-04-03
1587,4239,80,5,Highly recommended,2023-12-01
1588,4548,206,4,Good value,2025-04-16
1589,569,276,3,Quality could improve,2025-02-18
1590,4641,323,1,Fast delivery,2024-01-19
1591,2386,87,1,Excellent product,2023-10-21
1592,4382,495,3,Good value,2023-10-28
1593,3186,6,2,Excellent product,2023-05-26
1594,922,43,1,Highly recommended,2023-10-14
1595,1592,57,5,Worth buying,2025-01-28
1596,429,230,5,Fast delivery,2025-03-18
1597,4494,417,3,Highly recommended,2025-03-08
1598,2029,359,5,Highly recommended,2025-03-18
1599,2741,59,1,Very good,2023-03-28
1600,3043,344,1,Very good,2024-10-02
1601,3080,472,3,Not satisfied,2023-02-03
1602,4914,189,4,Excellent product,2024-12-22
1603,3911,426,2,Highly recommended,2024-03-29
1604,405,215,2,Amazing experience,2024-07-30
1605,4121,272,1,Good value,2024-07-14
1606,2399,429,1,Excellent product,2024-07-20
1607,1904,30,2,Not satisfied,2023-02-19
1608,3300,14,4,Amazing experience,2023-03-14
1609,3371,475,5,Worth buying,2024-09-19
1610,4810,429,4,Very good,2024-04-15
1611,2857,322,3,Worth buying,2024-12-26
1612,1258,471,5,Very good,2023-01-15
1613,4904,411,3,Good value,2023-03-07
1614,3165,375,1,Good value,2023-06-24
1615,3867,128,4,Not satisfied,2023-03-31
1616,3152,345,1,Good value,2024-04-17
1617,2858,467,5,Good value,2024-05-07
1618,4100,178,2,Fast delivery,2023-11-17
1619,3631,91,2,Excellent product,2023-02-08
1620,2979,253,4,Average quality,2025-05-21
1621,2039,18,3,Fast delivery,2024-05-03
1622,2194,90,5,Quality could improve,2023-06-08
1623,3117,412,5,Quality could improve,2024-12-04
1624,271,127,3,Average quality,2024-04-22
1625,3624,169,5,Worth buying,2023-10-16
1626,4752,226,3,Worth buying,2025-03-22
1627,1969,182,4,Not satisfied,2024-05-23
1628,304,444,2,Highly recommended,2023-06-21
1629,693,500,1,Average quality,2023-03-10
1630,4701,233,1,Amazing experience,2024-12-31
1631,1203,196,1,Fast delivery,2024-01-31
1632,2335,310,3,Worth buying,2023-05-26
1633,4898,210,4,Very good,2024-01-31
1634,1339,189,4,Very good,2024-11-06
1635,2916,245,2,Very good,2024-02-07
1636,465,392,3,Not satisfied,2025-05-19
1637,4427,493,5,Fast delivery,2023-12-14
1638,1045,90,2,Very good,2025-05-07
1639,1975,370,3,Excellent product,2024-05-05
1640,2978,30,5,Not satisfied,2024-12-24
1641,1213,219,3,Quality could improve,2025-05-20
1642,319,235,2,Highly recommended,2024-08-25
1643,776,19,2,Good value,2023-04-16
1644,1220,84,3,Average quality,2024-08-08
1645,3361,112,5,Excellent product,2023-11-23
1646,3558,46,5,Not satisfied,2023-05-22
1647,1471,43,4,Fast delivery,2023-11-19
1648,941,320,1,Quality could improve,2023-05-19
1649,3380,74,3,Amazing experience,2024-01-15
1650,3663,353,1,Amazing experience,2023-09-21
1651,1963,330,1,Highly recommended,2023-05-25
1652,998,31,3,Good value,2023-07-09
1653,2975,316,4,Quality could improve,2023-07-20
1654,4735,71,5,Amazing experience,2024-03-21
1655,2186,250,4,Fast delivery,2023-11-18
1656,203,21,2,Fast delivery,2024-05-14
1657,4546,388,3,Excellent product,2024-07-22
1658,2084,328,1,Worth buying,2024-02-05
1659,2567,78,2,Not satisfied,2024-11-17
1660,1057,214,2,Good value,2023-11-12
1661,8,489,2,Amazing experience,2024-01-07
1662,2625,212,2,Good value,2024-02-06
1663,4390,225,1,Good value,2023-11-15
1664,2348,59,4,Amazing experience,2023-03-27
1665,4988,176,3,Excellent product,2024-06-26
1666,4666,426,4,Fast delivery,2025-01-27
1667,806,59,5,Amazing experience,2025-05-22
1668,926,390,3,Amazing experience,2025-01-31
1669,110,497,1,Excellent product,2024-06-21
1670,780,257,5,Average quality,2023-06-23
1671,284,483,2,Amazing experience,2023-04-03
1672,3830,62,4,Excellent product,2023-08-16
1673,2166,308,2,Quality could improve,2023-11-02
1674,13,362,3,Excellent product,2024-04-29
1675,523,301,3,Worth buying,2024-01-29
1676,2130,390,4,Fast delivery,2024-01-19
1677,3067,227,1,Not satisfied,2025-02-15
1678,3704,242,5,Highly recommended,2025-06-11
1679,3512,262,3,Fast delivery,2024-10-01
1680,1790,23,4,Excellent product,2024-11-22
1681,1694,84,4,Highly recommended,2023-06-22
1682,2438,433,4,Fast delivery,2024-04-02
1683,1465,33,3,Not satisfied,2025-04-01
1684,4497,102,2,Highly recommended,2023-03-03
1685,1851,450,3,Not satisfied,2023-12-29
1686,2940,98,1,Worth buying,2024-03-07
1687,766,341,2,Fast delivery,2023-05-28
1688,2323,440,1,Excellent product,2024-01-13
1689,4350,429,4,Amazing experience,2024-07-31
1690,4496,433,3,Not satisfied,2024-03-15
1691,3174,252,2,Average quality,2025-03-09
1692,2267,172,3,Highly recommended,2024-11-14
1693,4586,221,5,Highly recommended,2023-04-24
1694,3587,351,3,Highly recommended,2024-09-28
1695,3620,63,1,Not satisfied,2024-02-23
1696,1265,249,3,Average quality,2023-06-12
1697,2320,473,4,Quality could improve,2024-11-17
1698,1938,136,3,Excellent product,2023-07-05
1699,3194,222,4,Very good,2025-01-16
1700,1521,325,2,Excellent product,2024-07-18
1701,4947,355,4,Worth buying,2024-06-27
1702,1236,182,3,Good value,2023-09-27
1703,2573,191,2,Highly recommended,2024-09-26
1704,1815,384,3,Worth buying,2023-12-24
1705,2292,423,5,Highly recommended,2023-08-08
1706,4128,418,4,Worth buying,2023-07-02
1707,2550,466,3,Worth buying,2024-10-14
1708,4832,356,2,Worth buying,2023-09-29
1709,1317,494,3,Worth buying,2025-03-11
1710,1841,441,3,Worth buying,2023-05-21
1711,3646,492,2,Fast delivery,2024-05-17
1712,4297,424,1,Average quality,2025-04-18
1713,3223,194,4,Good value,2024-08-11
1714,4623,348,5,Highly recommended,2024-01-13
1715,1682,197,1,Not satisfied,2024-05-04
1716,2939,296,5,Very good,2024-09-13
1717,3237,350,4,Highly recommended,2024-12-08
1718,2212,191,1,Highly recommended,2024-11-13
1719,4506,302,2,Very good,2024-01-10
1720,3967,286,5,Fast delivery,2023-04-18
1721,2752,74,3,Not satisfied,2024-10-20
1722,507,259,1,Quality could improve,2024-11-20
1723,2613,208,5,Average quality,2024-02-07
1724,1338,198,5,Amazing experience,2023-05-16
1725,3873,432,1,Not satisfied,2024-11-12
1726,4270,417,1,Worth buying,2025-06-06
1727,3904,343,5,Average quality,2024-04-03
1728,1757,311,1,Highly recommended,2023-09-16
1729,1860,227,5,Fast delivery,2024-04-11
1730,2962,42,5,Good value,2024-06-23
1731,3947,147,2,Fast delivery,2024-08-08
1732,3475,390,1,Amazing experience,2024-04-25
1733,516,193,2,Average quality,2025-06-09
1734,3982,336,1,Fast delivery,2024-03-02
1735,1581,126,5,Good value,2023-05-05
1736,3063,263,2,Highly recommended,2023-09-15
1737,967,349,3,Highly recommended,2023-05-18
1738,3679,491,1,Amazing experience,2023-05-31
1739,4084,150,2,Good value,2023-03-25
1740,1932,397,1,Amazing experience,2024-01-11
1741,443,7,5,Not satisfied,2024-02-05
1742,4727,379,2,Very good,2023-11-08
1743,1959,495,2,Quality could improve,2025-02-21
1744,2620,413,3,Quality could improve,2024-03-08
1745,751,81,1,Highly recommended,2023-02-10
1746,1947,142,4,Excellent product,2025-03-02
1747,980,335,3,Excellent product,2023-08-18
1748,3677,250,1,Amazing experience,2024-12-11
1749,1101,331,3,Worth buying,2024-12-01
1750,1133,467,2,Good value,2023-08-08
1751,4228,329,1,Worth buying,2025-01-11
1752,4919,287,5,Highly recommended,2025-02-17
1753,2938,467,2,Highly recommended,2025-03-23
1754,3434,270,4,Good value,2024-02-22
1755,4473,21,2,Good value,2024-04-17
1756,2214,461,5,Average quality,2023-12-27
1757,3160,299,1,Average quality,2025-05-27
1758,1103,59,3,Not satisfied,2025-04-17
1759,3856,306,5,Very good,2024-03-08
1760,13,43,2,Very good,2023-11-21
1761,4997,311,2,Good value,2023-10-15
1762,220,52,1,Not satisfied,2023-12-04
1763,1825,445,5,Excellent product,2023-06-22
1764,2854,245,1,Highly recommended,2025-03-13
1765,2204,398,2,Average quality,2025-01-21
1766,536,36,3,Fast delivery,2024-03-14
1767,232,216,5,Fast delivery,2023-09-01
1768,20,474,1,Quality could improve,2024-08-15
1769,2160,300,4,Quality could improve,2023-11-17
1770,60,386,5,Excellent product,2024-11-15
1771,3858,250,3,Highly recommended,2023-10-17
1772,2031,74,2,Fast delivery,2024-09-13
1773,549,394,5,Very good,2024-02-18
1774,3172,124,1,Average quality,2023-06-08
1775,3621,111,3,Not satisfied,2023-11-08
1776,2372,114,4,Good value,2024-11-27
1777,157,106,2,Average quality,2023-05-15
1778,4675,116,4,Highly recommended,2023-05-23
1779,716,500,5,Highly recommended,2024-01-15
1780,1468,78,1,Amazing experience,2024-10-26
1781,1914,481,1,Highly recommended,2025-04-18
1782,2256,88,1,Excellent product,2024-02-27
1783,4891,264,5,Average quality,2024-07-25
1784,371,334,5,Highly recommended,2024-08-23
1785,3188,348,3,Worth buying,2024-01-25
1786,4455,124,3,Excellent product,2025-02-23
1787,460,251,2,Excellent product,2024-08-07
1788,466,331,4,Not satisfied,2023-05-05
1789,2137,394,1,Highly recommended,2023-06-24
1790,3538,400,4,Amazing experience,2023-01-13
1791,1220,65,4,Quality could improve,2024-04-17
1792,4594,36,1,Good value,2024-11-18
1793,2716,80,5,Fast delivery,2023-03-14
1794,3946,303,3,Fast delivery,2024-01-27
1795,1803,258,1,Fast delivery,2024-06-02
1796,4184,217,5,Not satisfied,2024-09-19
1797,1583,299,1,Worth buying,2024-06-16
1798,2757,333,1,Worth buying,2023-03-19
1799,4853,301,4,Quality could improve,2023-11-14
1800,441,85,2,Very good,2023-01-11
1801,2684,184,3,Excellent product,2025-01-18
1802,856,407,1,Excellent product,2025-01-29
1803,1842,474,5,Good value,2024-03-08
1804,3499,134,2,Average quality,2025-02-04
1805,3273,121,2,Quality could improve,2025-02-18
1806,2518,423,1,Average quality,2024-04-01
1807,599,484,3,Average quality,2023-12-26
1808,3834,238,3,Not satisfied,2024-02-13
1809,1134,306,3,Good value,2024-04-09
1810,401,336,5,Fast delivery,2023-02-19
1811,3481,98,3,Quality could improve,2025-04-22
1812,4822,231,4,Not satisfied,2024-03-19
1813,2564,250,3,Excellent product,2023-07-02
1814,480,411,4,Excellent product,2025-04-05
1815,27,75,4,Good value,2024-02-17
1816,3447,463,2,Excellent product,2024-05-23
1817,2652,413,4,Amazing experience,2024-12-10
1818,1574,60,5,Very good,2024-02-19
1819,3928,423,1,Very good,2023-04-20
1820,4810,481,3,Amazing experience,2024-04-02
1821,3017,164,2,Excellent product,2024-06-14
1822,919,360,1,Excellent product,2024-11-08
1823,1343,220,5,Average quality,2024-12-02
1824,3705,233,5,Not satisfied,2023-11-23
1825,724,350,3,Fast delivery,2025-05-17
1826,2980,269,3,Very good,2023-04-27
1827,3731,351,3,Not satisfied,2023-10-06
1828,3587,204,5,Very good,2023-02-14
1829,1931,395,3,Good value,2024-07-02
1830,1281,189,3,Highly recommended,2023-02-08
1831,1717,134,3,Not satisfied,2025-01-18
1832,1880,372,4,Highly recommended,2024-07-09
1833,1296,268,5,Very good,2024-05-25
1834,3010,341,4,Excellent product,2025-03-15
1835,3606,49,5,Average quality,2025-05-18
1836,2850,466,1,Very good,2023-07-16
1837,340,37,1,Average quality,2024-03-29
1838,2795,183,5,Good value,2023-10-30
1839,2283,337,4,Amazing experience,2024-08-06
1840,4550,367,3,Not satisfied,2023-01-01
1841,2873,31,1,Not satisfied,2023-09-26
1842,2747,162,5,Worth buying,2023-05-10
1843,1873,329,1,Very good,2025-05-07
1844,4319,359,4,Quality could improve,2025-05-31
1845,1026,497,1,Not satisfied,2025-05-14
1846,3541,319,5,Amazing experience,2023-10-22
1847,3284,295,2,Average quality,2023-01-04
1848,272,238,1,Highly recommended,2023-07-08
1849,361,72,4,Amazing experience,2025-05-25
1850,4006,424,5,Worth buying,2025-03-16
1851,3347,236,2,Good value,2024-03-26
1852,3979,397,4,Amazing experience,2024-11-29
1853,3220,470,1,Average quality,2024-12-25
1854,1013,187,5,Average quality,2025-04-05
1855,4599,152,1,Highly recommended,2023-06-29
1856,90,210,3,Excellent product,2024-06-30
1857,4917,97,2,Very good,2024-09-25
1858,440,345,5,Worth buying,2025-02-24
1859,4702,377,1,Not satisfied,2023-10-30
1860,1590,37,4,Worth buying,2023-04-15
1861,3997,255,3,Excellent product,2024-11-18
1862,1992,30,2,Not satisfied,2023-11-06
1863,4099,21,1,Average quality,2023-02-07
1864,81,180,2,Amazing experience,2023-11-24
1865,1937,352,2,Worth buying,2023-10-28
1866,492,116,5,Very good,2023-03-04
1867,4940,134,4,Not satisfied,2024-11-23
1868,1770,173,1,Highly recommended,2023-05-15
1869,3182,292,3,Not satisfied,2023-01-05
1870,4861,338,4,Average quality,2024-07-07
1871,2960,24,4,Quality could improve,2023-01-15
1872,2135,148,5,Average quality,2023-05-05
1873,4047,238,1,Very good,2023-11-21
1874,2736,31,1,Highly recommended,2023-08-23
1875,2959,424,3,Average quality,2025-01-08
1876,4975,336,3,Very good,2023-12-29
1877,4564,19,3,Not satisfied,2023-05-31
1878,1609,21,3,Quality could improve,2023-07-24
1879,1025,327,5,Quality could improve,2023-04-11
1880,2463,31,1,Fast delivery,2024-08-01
1881,1912,3,4,Average quality,2023-08-19
1882,4786,119,2,Excellent product,2023-05-25
1883,269,242,3,Amazing experience,2023-06-11
1884,1853,206,3,Quality could improve,2023-11-21
1885,1241,494,4,Good value,2023-02-01
1886,2301,26,3,Worth buying,2023-11-10
1887,4510,35,4,Average quality,2023-05-13
1888,4141,12,2,Quality could improve,2023-07-25
1889,2828,220,1,Highly recommended,2024-05-17
1890,4193,359,5,Highly recommended,2025-02-09
1891,3894,38,4,Quality could improve,2023-03-28
1892,2343,437,1,Very good,2025-01-27
1893,3581,243,2,Highly recommended,2023-11-29
1894,4662,50,3,Good value,2023-03-17
1895,948,25,5,Worth buying,2023-12-04
1896,3469,183,2,Highly recommended,2024-03-05
1897,34,84,5,Not satisfied,2023-10-22
1898,509,462,1,Excellent product,2023-09-29
1899,527,275,1,Not satisfied,2024-02-03
1900,929,360,1,Good value,2025-05-28
1901,4481,189,4,Good value,2024-06-24
1902,3834,164,4,Very good,2023-06-11
1903,4697,117,4,Excellent product,2023-12-28
1904,259,399,5,Worth buying,2023-09-01
1905,3162,51,5,Highly recommended,2023-01-18
1906,4046,172,3,Average quality,2025-02-15
1907,1850,239,3,Highly recommended,2024-07-10
1908,2038,392,1,Very good,2023-02-02
1909,242,382,3,Amazing experience,2024-01-01
1910,4748,491,4,Very good,2024-11-26
1911,2130,81,5,Very good,2023-11-14
1912,4627,91,4,Highly recommended,2024-01-17
1913,922,311,5,Average quality,2025-05-14
1914,173,192,1,Amazing experience,2024-12-29
1915,3657,119,4,Amazing experience,2024-10-20
1916,4180,2,2,Highly recommended,2025-05-29
1917,1244,9,1,Excellent product,2024-01-24
1918,515,417,2,Amazing experience,2023-11-23
1919,4581,350,1,Good value,2023-01-20
1920,4563,415,4,Worth buying,2024-02-28
1921,4958,390,2,Amazing experience,2024-03-18
1922,3654,111,4,Fast delivery,2024-05-28
1923,724,189,4,Fast delivery,2023-11-23
1924,1098,467,3,Quality could improve,2023-02-14
1925,3052,160,2,Excellent product,2025-05-22
1926,2854,165,4,Very good,2025-04-27
1927,150,448,1,Amazing experience,2023-07-25
1928,3878,481,2,Amazing experience,2024-01-25
1929,3557,101,4,Very good,2024-10-09
1930,1761,359,2,Average quality,2024-12-26
1931,3109,176,5,Worth buying,2023-06-30
1932,3387,96,1,Very good,2025-01-10
1933,313,72,2,Fast delivery,2024-05-26
1934,3205,388,5,Very good,2024-02-20
1935,745,444,3,Amazing experience,2024-03-22
1936,2241,121,1,Amazing experience,2023-02-04
1937,3658,1,3,Not satisfied,2023-11-09
1938,4341,255,1,Highly recommended,2024-12-25
1939,4383,152,5,Fast delivery,2025-01-28
1940,785,21,3,Excellent product,2023-12-23
1941,2933,318,1,Quality could improve,2025-05-17
1942,1185,293,4,Worth buying,2023-04-08
1943,241,95,2,Average quality,2024-03-30
1944,2911,38,4,Quality could improve,2023-10-26
1945,4267,406,3,Not satisfied,2024-11-13
1946,4322,44,4,Fast delivery,2025-03-12
1947,2485,133,1,Worth buying,2023-08-29
1948,3632,380,4,Very good,2023-07-12
1949,4349,474,1,Quality could improve,2023-07-03
1950,64,184,4,Excellent product,2025-01-07
1951,2979,132,2,Very good,2025-05-30
1952,4846,71,4,Excellent product,2024-11-12
1953,1202,188,5,Good value,2024-06-18
1954,4530,233,1,Not satisfied,2023-10-21
1955,201,56,2,Average quality,2023-09-02
1956,950,48,2,Worth buying,2024-12-10
1957,4690,458,4,Very good,2023-10-24
1958,3009,231,3,Not satisfied,2025-01-04
1959,3653,86,1,Excellent product,2023-01-22
1960,4215,367,4,Average quality,2024-01-27
1961,2668,62,3,Highly recommended,2023-12-07
1962,1813,475,4,Very good,2023-10-21
1963,1963,488,3,Quality could improve,2025-02-15
1964,4435,84,4,Very good,2023-10-30
1965,2887,429,1,Not satisfied,2023-06-01
1966,2711,296,4,Excellent product,2024-07-22
1967,1381,17,2,Fast delivery,2024-02-01
1968,3470,198,1,Fast delivery,2023-08-08
1969,1436,148,5,Good value,2025-04-16
1970,365,139,5,Very good,2025-01-30
1971,4187,408,5,Very good,2024-11-15
1972,1553,390,5,Excellent product,2025-04-10
1973,2959,309,2,Amazing experience,2024-11-15
1974,354,333,5,Average quality,2024-10-01
1975,636,201,3,Excellent product,2023-04-25
1976,4336,51,4,Good value,2024-10-15
1977,1151,204,5,Very good,2023-10-28
1978,4566,429,2,Excellent product,2023-07-02
1979,2082,213,2,Good value,2024-03-24
